timestamp,total_vehicles,vehicles_waiting,total_waiting_time,avg_speed_kmh,throughput,avg_occupancy,avg_density,num_bottleneck_edges,total_flow,avg_edge_travel_time,vehicles_arrived,avg_trip_duration,avg_waiting_per_vehicle,phase_green_ratio,avg_queue_length,total_vehicle_minutes_lost
5220,3342,2743,179468.0,3.0034397548166334,0,0.27462703915612985,55.751049449559446,290,10886400,23297.2292982623,0,0.0,53.70077797725913,1.0,2.8777777777777778,0.0
5310,3415,2892,145454.0,2.7666621979686647,2,0.2831447965219182,57.56111934613526,286,11120400,25465.951548576653,2,0.0,42.59267935578331,1.0,3.058333333333333,0.0
5400,3456,2816,168728.0,3.2291126975770377,2,0.2862533262990417,58.10663604400788,289,11289600,22941.51198613337,2,0.0,48.82175925925926,1.0,2.986111111111111,0.0
5490,3551,2978,182017.0,2.9403618411499934,2,0.29382177627471556,59.68994285155473,293,11538000,25716.310208435196,2,0.0,51.25795550549141,1.0,3.1333333333333333,0.0
5580,3544,2934,174759.0,3.1479314728918575,2,0.2928784737785502,59.254913958387924,303,11498400,25385.785205841956,2,0.0,49.311230248307,1.0,3.033333333333333,0.0
5670,3597,3014,181048.0,2.738648647860954,3,0.2978970120136598,60.43832203607387,296,11761200,24248.568153303066,3,0.0,50.33305532388101,1.0,3.1777777777777776,0.0
5760,3642,3054,180740.0,2.9540926037618425,2,0.30189971568299007,61.35787683228972,293,11808000,23294.88118543421,2,0.0,49.626578802855576,1.0,3.216666666666667,0.0
5850,3697,3048,180459.0,3.006169421656961,2,0.30723378366272414,62.57260851380259,304,11952000,24306.008061498345,2,0.0,48.812280227211254,1.0,3.213888888888889,0.0
5940,3757,3123,203673.0,3.2245401932029,0,0.30832033717447854,62.7537449622748,303,12207600,25019.636689788495,0,0.0,54.211605003992545,1.0,3.2111111111111112,0.0
6030,3784,3103,173786.0,3.3492644402655993,1,0.31465121217170794,64.21321383160719,309,12286800,26109.659740907504,1,0.0,45.926532769556026,1.0,3.2944444444444443,0.0
6120,3821,3249,189026.0,2.412644235732578,1,0.31721918336293453,64.53151090758917,316,12474000,26729.4777953099,1,0.0,49.47029573410102,1.0,3.3666666666666667,0.0
